synthetic_user_id,journey_instance_id,path_cohort_id,event_id,event_type,event_time,touch_position,ad_product,format,placement,creative,interaction_type,marketplace,advertiser_id,campaign_group_id,campaign_id,ad_group_id,keyword_id,keyword_text,match_type,target_id,audience_id,advertised_asin,sku_id,currency,cost,converted,purchase_count,revenue,new_to_brand_purchase
SYN_U00551,J_STD_038_01,cohort_038,EVT_002186,TOUCHPOINT,2026-03-13T11:00:00Z,3,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG01,,,,TGT_SD_PRODUCT_SKU_TRAIL_BLUE,AUD_PRODUCT_VIEWERS,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,1.160000,0,0,0.00,0
SYN_U01016,J_STD_069_01,cohort_069,EVT_004050,TOUCHPOINT,2026-03-13T11:00:00Z,3,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG01,K_RUNNING_EXACT,running shoes,EXACT,TGT_SP_K_RUNNING_EXACT_EXACT,,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.900000,0,0,0.00,0
SYN_U00560,J_STD_038_10,cohort_038,EVT_002222,TOUCHPOINT,2026-03-13T11:03:00Z,3,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG02,,,,TGT_SD_PRODUCT_SKU_VOMERO_RED,AUD_CATEGORY_INTEREST,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,1.160000,0,0,0.00,0
SYN_U01025,J_STD_069_10,cohort_069,EVT_004095,TOUCHPOINT,2026-03-13T11:03:00Z,3,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG02,K_DISCOVERY,new running shoe styles,BROAD,TGT_SP_K_DISCOVERY_BROAD,,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,0.900000,0,0,0.00,0
SYN_U00552,J_STD_038_02,cohort_038,EVT_002190,TOUCHPOINT,2026-03-13T11:07:00Z,3,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG02,,,,TGT_SD_PRODUCT_SKU_VOMERO_RED,AUD_CATEGORY_INTEREST,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,1.160000,0,0,0.00,0
SYN_U01017,J_STD_069_02,cohort_069,EVT_004055,TOUCHPOINT,2026-03-13T11:07:00Z,3,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG02,K_DISCOVERY,new running shoe styles,BROAD,TGT_SP_K_DISCOVERY_BROAD,,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,0.900000,0,0,0.00,0
SYN_U00561,J_STD_038_11,cohort_038,EVT_002226,TOUCHPOINT,2026-03-13T11:10:00Z,3,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG01,,,,TGT_SD_PRODUCT_SKU_TRAIL_BLUE,AUD_PRODUCT_VIEWERS,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,1.160000,0,0,0.00,0
SYN_U01026,J_STD_069_11,cohort_069,EVT_004100,TOUCHPOINT,2026-03-13T11:10:00Z,3,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG01,K_RUNNING_EXACT,running shoes,EXACT,TGT_SP_K_RUNNING_EXACT_EXACT,,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.900000,0,0,0.00,0
SYN_U00553,J_STD_038_03,cohort_038,EVT_002194,TOUCHPOINT,2026-03-13T11:14:00Z,3,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG01,,,,TGT_SD_PRODUCT_SKU_TRAIL_BLUE,AUD_PRODUCT_VIEWERS,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,1.160000,0,0,0.00,0
SYN_U01018,J_STD_069_03,cohort_069,EVT_004060,TOUCHPOINT,2026-03-13T11:14:00Z,3,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG01,K_RUNNING_EXACT,running shoes,EXACT,TGT_SP_K_RUNNING_EXACT_EXACT,,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.900000,0,0,0.00,0
SYN_U00562,J_STD_038_12,cohort_038,EVT_002230,TOUCHPOINT,2026-03-13T11:17:00Z,3,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG02,,,,TGT_SD_PRODUCT_SKU_VOMERO_RED,AUD_CATEGORY_INTEREST,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,1.160000,0,0,0.00,0
SYN_U01027,J_STD_069_12,cohort_069,EVT_004105,TOUCHPOINT,2026-03-13T11:17:00Z,3,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG02,K_DISCOVERY,new running shoe styles,BROAD,TGT_SP_K_DISCOVERY_BROAD,,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,0.900000,0,0,0.00,0
SYN_U00554,J_STD_038_04,cohort_038,EVT_002198,TOUCHPOINT,2026-03-13T11:21:00Z,3,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG02,,,,TGT_SD_PRODUCT_SKU_VOMERO_RED,AUD_CATEGORY_INTEREST,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,1.160000,0,0,0.00,0
SYN_U01019,J_STD_069_04,cohort_069,EVT_004065,TOUCHPOINT,2026-03-13T11:21:00Z,3,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG02,K_DISCOVERY,new running shoe styles,BROAD,TGT_SP_K_DISCOVERY_BROAD,,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,0.900000,0,0,0.00,0
SYN_U00563,J_STD_038_13,cohort_038,EVT_002234,TOUCHPOINT,2026-03-13T11:24:00Z,3,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG01,,,,TGT_SD_PRODUCT_SKU_TRAIL_BLUE,AUD_PRODUCT_VIEWERS,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,1.160000,0,0,0.00,0
SYN_U01028,J_STD_069_13,cohort_069,EVT_004110,TOUCHPOINT,2026-03-13T11:24:00Z,3,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG01,K_RUNNING_EXACT,running shoes,EXACT,TGT_SP_K_RUNNING_EXACT_EXACT,,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.900000,0,0,0.00,0
SYN_U00555,J_STD_038_05,cohort_038,EVT_002202,TOUCHPOINT,2026-03-13T11:28:00Z,3,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG01,,,,TGT_SD_PRODUCT_SKU_TRAIL_BLUE,AUD_PRODUCT_VIEWERS,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,1.160000,0,0,0.00,0
SYN_U01020,J_STD_069_05,cohort_069,EVT_004070,TOUCHPOINT,2026-03-13T11:28:00Z,3,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG01,K_RUNNING_EXACT,running shoes,EXACT,TGT_SP_K_RUNNING_EXACT_EXACT,,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.900000,0,0,0.00,0
SYN_U00564,J_STD_038_14,cohort_038,EVT_002238,TOUCHPOINT,2026-03-13T11:31:00Z,3,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG02,,,,TGT_SD_PRODUCT_SKU_VOMERO_RED,AUD_CATEGORY_INTEREST,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,1.160000,0,0,0.00,0
SYN_U01029,J_STD_069_14,cohort_069,EVT_004115,TOUCHPOINT,2026-03-13T11:31:00Z,3,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG02,K_DISCOVERY,new running shoe styles,BROAD,TGT_SP_K_DISCOVERY_BROAD,,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,0.900000,0,0,0.00,0
SYN_U00556,J_STD_038_06,cohort_038,EVT_002206,TOUCHPOINT,2026-03-13T11:35:00Z,3,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG02,,,,TGT_SD_PRODUCT_SKU_VOMERO_RED,AUD_CATEGORY_INTEREST,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,1.160000,0,0,0.00,0
SYN_U01021,J_STD_069_06,cohort_069,EVT_004075,TOUCHPOINT,2026-03-13T11:35:00Z,3,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG02,K_DISCOVERY,new running shoe styles,BROAD,TGT_SP_K_DISCOVERY_BROAD,,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,0.900000,0,0,0.00,0
SYN_U01030,J_STD_069_15,cohort_069,EVT_004120,TOUCHPOINT,2026-03-13T11:38:00Z,3,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG01,K_RUNNING_EXACT,running shoes,EXACT,TGT_SP_K_RUNNING_EXACT_EXACT,,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.900000,0,0,0.00,0
SYN_U00557,J_STD_038_07,cohort_038,EVT_002210,TOUCHPOINT,2026-03-13T11:42:00Z,3,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG01,,,,TGT_SD_PRODUCT_SKU_TRAIL_BLUE,AUD_PRODUCT_VIEWERS,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,1.160000,0,0,0.00,0
SYN_U01022,J_STD_069_07,cohort_069,EVT_004080,TOUCHPOINT,2026-03-13T11:42:00Z,3,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG01,K_RUNNING_EXACT,running shoes,EXACT,TGT_SP_K_RUNNING_EXACT_EXACT,,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.900000,0,0,0.00,0
SYN_U01031,J_STD_069_16,cohort_069,EVT_004125,TOUCHPOINT,2026-03-13T11:45:00Z,3,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG02,K_DISCOVERY,new running shoe styles,BROAD,TGT_SP_K_DISCOVERY_BROAD,,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,0.900000,0,0,0.00,0
SYN_U00558,J_STD_038_08,cohort_038,EVT_002214,TOUCHPOINT,2026-03-13T11:49:00Z,3,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG02,,,,TGT_SD_PRODUCT_SKU_VOMERO_RED,AUD_CATEGORY_INTEREST,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,1.160000,0,0,0.00,0
SYN_U01023,J_STD_069_08,cohort_069,EVT_004085,TOUCHPOINT,2026-03-13T11:49:00Z,3,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG02,K_DISCOVERY,new running shoe styles,BROAD,TGT_SP_K_DISCOVERY_BROAD,,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,0.900000,0,0,0.00,0
SYN_U01032,J_STD_069_17,cohort_069,EVT_004130,TOUCHPOINT,2026-03-13T11:52:00Z,3,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG01,K_RUNNING_EXACT,running shoes,EXACT,TGT_SP_K_RUNNING_EXACT_EXACT,,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.900000,0,0,0.00,0
SYN_U00559,J_STD_038_09,cohort_038,EVT_002218,TOUCHPOINT,2026-03-13T11:56:00Z,3,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG01,,,,TGT_SD_PRODUCT_SKU_TRAIL_BLUE,AUD_PRODUCT_VIEWERS,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,1.160000,0,0,0.00,0
SYN_U01024,J_STD_069_09,cohort_069,EVT_004090,TOUCHPOINT,2026-03-13T11:56:00Z,3,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG01,K_RUNNING_EXACT,running shoes,EXACT,TGT_SP_K_RUNNING_EXACT_EXACT,,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.900000,0,0,0.00,0
SYN_U01825,J_STD_123_01,cohort_123,EVT_007283,TOUCHPOINT,2026-03-13T12:00:00Z,4,SPONSORED_PRODUCTS,PRODUCT_AD,TOP_OF_SEARCH,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG02,K_NIKE_EXACT,nike running shoes,PHRASE,TGT_SP_K_NIKE_EXACT_PHRASE,,B0DEMOPEG41W,SKU_PEG_WHITE,USD,1.080000,0,0,0.00,0
SYN_U01834,J_STD_123_10,cohort_123,EVT_007328,TOUCHPOINT,2026-03-13T12:03:00Z,4,SPONSORED_PRODUCTS,PRODUCT_AD,TOP_OF_SEARCH,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG01,K_LIGHTWEIGHT,lightweight running shoes,PHRASE,TGT_SP_K_LIGHTWEIGHT_PHRASE,,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,1.080000,0,0,0.00,0
SYN_U01826,J_STD_123_02,cohort_123,EVT_007288,TOUCHPOINT,2026-03-13T12:07:00Z,4,SPONSORED_PRODUCTS,PRODUCT_AD,TOP_OF_SEARCH,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG01,K_LIGHTWEIGHT,lightweight running shoes,PHRASE,TGT_SP_K_LIGHTWEIGHT_PHRASE,,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,1.080000,0,0,0.00,0
SYN_U01835,J_STD_123_11,cohort_123,EVT_007333,TOUCHPOINT,2026-03-13T12:10:00Z,4,SPONSORED_PRODUCTS,PRODUCT_AD,TOP_OF_SEARCH,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG02,K_NIKE_EXACT,nike running shoes,PHRASE,TGT_SP_K_NIKE_EXACT_PHRASE,,B0DEMOPEG41W,SKU_PEG_WHITE,USD,1.080000,0,0,0.00,0
SYN_U01827,J_STD_123_03,cohort_123,EVT_007293,TOUCHPOINT,2026-03-13T12:14:00Z,4,SPONSORED_PRODUCTS,PRODUCT_AD,TOP_OF_SEARCH,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG02,K_NIKE_EXACT,nike running shoes,PHRASE,TGT_SP_K_NIKE_EXACT_PHRASE,,B0DEMOPEG41W,SKU_PEG_WHITE,USD,1.080000,0,0,0.00,0
SYN_U01836,J_STD_123_12,cohort_123,EVT_007338,TOUCHPOINT,2026-03-13T12:17:00Z,4,SPONSORED_PRODUCTS,PRODUCT_AD,TOP_OF_SEARCH,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG01,K_LIGHTWEIGHT,lightweight running shoes,PHRASE,TGT_SP_K_LIGHTWEIGHT_PHRASE,,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,1.080000,0,0,0.00,0
SYN_U01828,J_STD_123_04,cohort_123,EVT_007298,TOUCHPOINT,2026-03-13T12:21:00Z,4,SPONSORED_PRODUCTS,PRODUCT_AD,TOP_OF_SEARCH,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG01,K_LIGHTWEIGHT,lightweight running shoes,PHRASE,TGT_SP_K_LIGHTWEIGHT_PHRASE,,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,1.080000,0,0,0.00,0
SYN_U01837,J_STD_123_13,cohort_123,EVT_007343,TOUCHPOINT,2026-03-13T12:24:00Z,4,SPONSORED_PRODUCTS,PRODUCT_AD,TOP_OF_SEARCH,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG02,K_NIKE_EXACT,nike running shoes,PHRASE,TGT_SP_K_NIKE_EXACT_PHRASE,,B0DEMOPEG41W,SKU_PEG_WHITE,USD,1.080000,0,0,0.00,0
SYN_U01829,J_STD_123_05,cohort_123,EVT_007303,TOUCHPOINT,2026-03-13T12:28:00Z,4,SPONSORED_PRODUCTS,PRODUCT_AD,TOP_OF_SEARCH,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG02,K_NIKE_EXACT,nike running shoes,PHRASE,TGT_SP_K_NIKE_EXACT_PHRASE,,B0DEMOPEG41W,SKU_PEG_WHITE,USD,1.080000,0,0,0.00,0
SYN_U01838,J_STD_123_14,cohort_123,EVT_007348,TOUCHPOINT,2026-03-13T12:31:00Z,4,SPONSORED_PRODUCTS,PRODUCT_AD,TOP_OF_SEARCH,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG01,K_LIGHTWEIGHT,lightweight running shoes,PHRASE,TGT_SP_K_LIGHTWEIGHT_PHRASE,,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,1.080000,0,0,0.00,0
SYN_U01830,J_STD_123_06,cohort_123,EVT_007308,TOUCHPOINT,2026-03-13T12:35:00Z,4,SPONSORED_PRODUCTS,PRODUCT_AD,TOP_OF_SEARCH,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG01,K_LIGHTWEIGHT,lightweight running shoes,PHRASE,TGT_SP_K_LIGHTWEIGHT_PHRASE,,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,1.080000,0,0,0.00,0
SYN_U01839,J_STD_123_15,cohort_123,EVT_007353,TOUCHPOINT,2026-03-13T12:38:00Z,4,SPONSORED_PRODUCTS,PRODUCT_AD,TOP_OF_SEARCH,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG02,K_NIKE_EXACT,nike running shoes,PHRASE,TGT_SP_K_NIKE_EXACT_PHRASE,,B0DEMOPEG41W,SKU_PEG_WHITE,USD,1.080000,0,0,0.00,0
SYN_U01831,J_STD_123_07,cohort_123,EVT_007313,TOUCHPOINT,2026-03-13T12:42:00Z,4,SPONSORED_PRODUCTS,PRODUCT_AD,TOP_OF_SEARCH,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG02,K_NIKE_EXACT,nike running shoes,PHRASE,TGT_SP_K_NIKE_EXACT_PHRASE,,B0DEMOPEG41W,SKU_PEG_WHITE,USD,1.080000,0,0,0.00,0
SYN_U01832,J_STD_123_08,cohort_123,EVT_007318,TOUCHPOINT,2026-03-13T12:49:00Z,4,SPONSORED_PRODUCTS,PRODUCT_AD,TOP_OF_SEARCH,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG01,K_LIGHTWEIGHT,lightweight running shoes,PHRASE,TGT_SP_K_LIGHTWEIGHT_PHRASE,,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,1.080000,0,0,0.00,0
SYN_U01833,J_STD_123_09,cohort_123,EVT_007323,TOUCHPOINT,2026-03-13T12:56:00Z,4,SPONSORED_PRODUCTS,PRODUCT_AD,TOP_OF_SEARCH,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG02,K_NIKE_EXACT,nike running shoes,PHRASE,TGT_SP_K_NIKE_EXACT_PHRASE,,B0DEMOPEG41W,SKU_PEG_WHITE,USD,1.080000,0,0,0.00,0
SYN_U00825,J_COV_20260313_01,coverage_202603_01,EVT_010503,OUTCOME,2026-03-13T18:00:00Z,,,,,,,US,adv_demo_001,CG_DEMO_001,,,,,,,,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,0.000000,0,0,0.00,0
SYN_U00826,J_COV_20260313_02,coverage_202603_02,EVT_010505,OUTCOME,2026-03-13T18:00:00Z,,,,,,,US,adv_demo_001,CG_DEMO_001,,,,,,,,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,0.000000,0,0,0.00,0
SYN_U00827,J_COV_20260313_03,coverage_202603_03,EVT_010507,OUTCOME,2026-03-13T18:00:00Z,,,,,,,US,adv_demo_001,CG_DEMO_001,,,,,,,,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.000000,0,0,0.00,0
SYN_U00828,J_COV_20260313_04,coverage_202603_04,EVT_010509,OUTCOME,2026-03-13T18:00:00Z,,,,,,,US,adv_demo_001,CG_DEMO_001,,,,,,,,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.000000,0,0,0.00,0
SYN_U00829,J_COV_20260313_05,coverage_202603_05,EVT_010511,OUTCOME,2026-03-13T18:00:00Z,,,,,,,US,adv_demo_001,CG_DEMO_001,,,,,,,,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,0.000000,0,0,0.00,0
SYN_U00830,J_COV_20260313_06,coverage_202603_06,EVT_010513,OUTCOME,2026-03-13T18:00:00Z,,,,,,,US,adv_demo_001,CG_DEMO_001,,,,,,,,B0DEMOPEG41W,SKU_PEG_WHITE,USD,0.000000,0,0,0.00,0
SYN_U00831,J_COV_20260313_07,coverage_202603_07,EVT_010515,OUTCOME,2026-03-13T18:00:00Z,,,,,,,US,adv_demo_001,CG_DEMO_001,,,,,,,,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,0.000000,0,0,0.00,0
SYN_U00832,J_COV_20260313_08,coverage_202603_08,EVT_010517,OUTCOME,2026-03-13T18:00:00Z,,,,,,,US,adv_demo_001,CG_DEMO_001,,,,,,,,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,0.000000,0,0,0.00,0
SYN_U00833,J_COV_20260313_09,coverage_202603_09,EVT_010519,OUTCOME,2026-03-13T18:00:00Z,,,,,,,US,adv_demo_001,CG_DEMO_001,,,,,,,,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.000000,0,0,0.00,0
SYN_U00834,J_COV_20260313_10,coverage_202603_10,EVT_010521,OUTCOME,2026-03-13T18:00:00Z,,,,,,,US,adv_demo_001,CG_DEMO_001,,,,,,,,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.000000,0,0,0.00,0
SYN_U00835,J_COV_20260313_11,coverage_202603_11,EVT_010523,OUTCOME,2026-03-13T18:00:00Z,,,,,,,US,adv_demo_001,CG_DEMO_001,,,,,,,,B0DEMOPEG41W,SKU_PEG_WHITE,USD,0.000000,0,0,0.00,0
SYN_U00836,J_COV_20260313_12,coverage_202603_12,EVT_010525,OUTCOME,2026-03-13T18:00:00Z,,,,,,,US,adv_demo_001,CG_DEMO_001,,,,,,,,B0DEMOPEG41W,SKU_PEG_WHITE,USD,0.000000,0,0,0.00,0
SYN_U00837,J_COV_20260313_13,coverage_202603_13,EVT_010527,OUTCOME,2026-03-13T18:00:00Z,,,,,,,US,adv_demo_001,CG_DEMO_001,,,,,,,,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,0.000000,0,0,0.00,0
SYN_U00838,J_COV_20260313_14,coverage_202603_14,EVT_010529,OUTCOME,2026-03-13T18:00:00Z,,,,,,,US,adv_demo_001,CG_DEMO_001,,,,,,,,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,0.000000,0,0,0.00,0
SYN_U00839,J_COV_20260313_15,coverage_202603_15,EVT_010531,OUTCOME,2026-03-13T18:00:00Z,,,,,,,US,adv_demo_001,CG_DEMO_001,,,,,,,,B0DEMOPEG41W,SKU_PEG_WHITE,USD,0.000000,0,0,0.00,0
SYN_U00840,J_COV_20260313_16,coverage_202603_16,EVT_010533,OUTCOME,2026-03-13T18:00:00Z,,,,,,,US,adv_demo_001,CG_DEMO_001,,,,,,,,B0DEMOPEG41W,SKU_PEG_WHITE,USD,0.000000,0,0,0.00,0
SYN_U00841,J_COV_20260313_17,coverage_202603_17,EVT_010535,OUTCOME,2026-03-13T18:00:00Z,,,,,,,US,adv_demo_001,CG_DEMO_001,,,,,,,,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,0.000000,0,0,0.00,0
SYN_U00088,J_STD_007_01,cohort_007,EVT_000355,OUTCOME,2026-03-13T18:00:00Z,,,,,,,US,adv_demo_001,CG_DEMO_001,,,,,,,,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,0.000000,0,0,0.00,0
SYN_U01366,J_STD_092_01,cohort_092,EVT_005450,OUTCOME,2026-03-13T18:00:00Z,,,,,,,US,adv_demo_001,CG_DEMO_001,,,,,,,,B0DEMOPEG41W,SKU_PEG_WHITE,USD,0.000000,1,1,75.85,0
SYN_U00089,J_STD_007_02,cohort_007,EVT_000358,OUTCOME,2026-03-13T18:01:00Z,,,,,,,US,adv_demo_001,CG_DEMO_001,,,,,,,,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.000000,0,0,0.00,0
SYN_U01367,J_STD_092_02,cohort_092,EVT_005454,OUTCOME,2026-03-13T18:01:00Z,,,,,,,US,adv_demo_001,CG_DEMO_001,,,,,,,,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,0.000000,1,1,77.90,1
